iter,parameters_1
95.0,-0.004757896531373262
96.0,-0.004764670971781015
97.0,-0.0047714244574308395
98.0,-0.004778189118951559
99.0,-0.004784996621310711
100.0,-0.004791879095137119
101.0,-0.0047988672740757465
102.0,-0.0048059928230941296
103.0,-0.004813286010175943
104.0,-0.004820777103304863
105.0,-0.004828496370464563
106.0,-0.004836473613977432
107.0,-0.00484473817050457
108.0,-0.004853318445384502
109.0,-0.0048622433096170425
110.0,-0.004871541168540716
111.0,-0.0048812394961714745
112.0,-0.0048913657665252686
113.0,-0.004901946522295475
114.0,-0.00491300830617547
115.0,-0.004924577195197344
116.0,-0.00493667833507061
117.0,-0.004949336871504784
118.0,-0.004962577018886805
119.0,-0.004976422991603613
120.0,-0.004990897607058287
121.0,-0.005006024148315191
122.0,-0.00502182450145483
123.0,-0.0050383200868964195
124.0,-0.005055531393736601
125.0,-0.005073478911072016
126.0,-0.005092182196676731
127.0,-0.0051116603426635265
128.0,-0.00513193104416132
129.0,-0.005153011530637741
130.0,-0.005174918565899134
131.0,-0.005197667516767979
132.0,-0.005221273750066757
133.0,-0.005245750769972801
134.0,-0.005271111615002155
135.0,-0.005297368858009577
136.0,-0.005324533674865961
137.0,-0.005352616310119629
138.0,-0.005381625611335039
139.0,-0.005411569960415363
140.0,-0.005442456807941198
141.0,-0.005474291741847992
142.0,-0.0055070798844099045
143.0,-0.005540824960917234
144.0,-0.005575529765337706
145.0,-0.005611195228993893
146.0,-0.005647821817547083
147.0,-0.005685408134013414
148.0,-0.005723951850086451
149.0,-0.005763448774814606
150.0,-0.005803893785923719
151.0,-0.005845280364155769
152.0,-0.005887600593268871
153.0,-0.005930844694375992
154.0,-0.0059750014916062355
155.0,-0.006020058877766132
156.0,-0.006066002417355776
157.0,-0.0061128162778913975
158.0,-0.006160483695566654
159.0,-0.006208985112607479
160.0,-0.006258300505578518
161.0,-0.006308407057076693
162.0,-0.006359280552715063
163.0,-0.0064108953811228275
164.0,-0.006463223602622747
165.0,-0.006516235880553722
166.0,-0.006569901015609503
167.0,-0.0066241854801774025
168.0,-0.006679053883999586
169.0,-0.006734468974173069
170.0,-0.00679039116948843
171.0,-0.006846779491752386
172.0,-0.00690359016880393
173.0,-0.006960778031498194
174.0,-0.0070182946510612965
175.0,-0.0070760902017354965
176.0,-0.007134112063795328
177.0,-0.007192305754870176
178.0,-0.007250613998621702
179.0,-0.00730897719040513
180.0,-0.007367332931607962
181.0,-0.00742561649531126
182.0,-0.0074837603606283665
183.0,-0.007541694212704897
184.0,-0.007599344942718744
185.0,-0.00765663618221879
186.0,-0.007713489234447479
187.0,-0.007769821677356958
188.0,-0.007825547829270363
189.0,-0.007880579680204391
190.0,-0.00793482456356287
191.0,-0.007988186553120613
192.0,-0.008040566928684711
193.0,-0.008091861382126808
194.0,-0.008141963742673397
195.0,-0.008190762251615524
196.0,-0.008238142356276512
197.0,-0.008283983916044235
198.0,-0.00832816306501627
199.0,-0.008370551280677319
200.0,-0.008411015383899212
201.0,-0.008449417538940907
202.0,-0.008485614322125912
203.0,-0.008519457653164864
204.0,-0.008550794795155525
205.0,-0.008579466491937637
206.0,-0.008605310693383217
207.0,-0.008628157898783684
208.0,-0.008647833950817585
209.0,-0.008664160035550594
210.0,-0.008676950819790363
211.0,-0.00868601817637682
212.0,-0.008691168390214443
213.0,-0.008692203089594841
214.0,-0.008688919246196747
215.0,-0.008681111969053745
216.0,-0.008668571710586548
217.0,-0.008651087991893291
218.0,-0.00862844754010439
219.0,-0.008600437082350254
220.0,-0.0085668433457613
221.0,-0.008527455851435661
222.0,-0.008482066914439201
223.0,-0.008430471643805504
224.0,-0.008372473530471325
225.0,-0.008307882584631443
226.0,-0.008236519061028957
227.0,-0.008158215321600437
228.0,-0.008072815835475922
229.0,-0.007980181835591793
230.0,-0.007880192250013351
231.0,-0.007772745098918676
232.0,-0.007657759357243776
233.0,-0.007535177282989025
234.0,-0.007404964882880449
235.0,-0.007267113775014877
236.0,-0.007121640723198652
237.0,-0.006968589033931494
238.0,-0.006808028556406498
239.0,-0.006640054285526276
240.0,-0.006464785896241665
241.0,-0.006282367277890444
242.0,-0.006092963740229607
243.0,-0.005896761082112789
244.0,-0.005693962797522545
245.0,-0.005484788212925196
246.0,-0.005269469693303108
247.0,-0.00504824984818697
248.0,-0.004821379203349352
249.0,-0.004589114338159561
250.0,-0.004351714625954628
251.0,-0.004109440371394157
252.0,-0.00386255094781518
253.0,-0.003611302003264427
254.0,-0.0033559452276676893
255.0,-0.003096726257354021
256.0,-0.0028338830452412367
257.0,-0.00256764586083591
258.0,-0.0022982361260801554
259.0,-0.0020258654840290546
260.0,-0.001750736148096621
261.0,-0.001473040203563869
262.0,-0.0011929597239941359
263.0,-0.00091066665481776
264.0,-0.0006263231043703854
265.0,-0.00034008154761977494
266.0,-5.2084928029216826e-05
267.0,0.00023753277491778135
268.0,0.0005286463419906795
269.0,0.0008211390231736004
270.0,0.0011149017373099923
271.0,0.0014098332030698657
272.0,0.001705838949419558
273.0,0.0020028315484523773
274.0,0.0023007295094430447
275.0,0.0025994572788476944
276.0,0.0028989450074732304
277.0,0.003199127735570073
278.0,0.00349994539283216
279.0,0.0038013425655663013
280.0,0.004103267565369606
281.0,0.004405673127621412
282.0,0.004708514548838139
283.0,0.0050117517821490765
284.0,0.005315346643328667
285.0,0.0056192646734416485
286.0,0.00592347327619791
287.0,0.006227943114936352
288.0,0.006532646249979734
289.0,0.006837557069957256
290.0,0.007142652291804552
291.0,0.007447910029441118
292.0,0.007753309793770313
293.0,0.008058832958340645
294.0,0.008364462293684483
295.0,0.008670181035995483
296.0,0.008975975215435028
297.0,0.009281829930841923
298.0,0.009587733075022697
299.0,0.009893672540783882
300.0,0.010199637152254581
301.0,0.010505616664886475
302.0,0.01081160083413124
303.0,0.011117581278085709
304.0,0.011423549614846706
305.0,0.011729498393833637
306.0,0.01203541923314333
307.0,0.012341306544840336
308.0,0.012647152878344059
309.0,0.012952952645719051
310.0,0.013258700259029865
311.0,0.013564390130341053
312.0,0.013870017603039742
313.0,0.014175577089190483
314.0,0.01448106486350298
315.0,0.014786476269364357
316.0,0.015091807581484318
317.0,0.015397055074572563
318.0,0.01570221409201622
319.0,0.016007281839847565
320.0,0.0163122545927763
321.0,0.016617130488157272
322.0,0.01692190393805504
323.0,0.017226574942469597
324.0,0.0175311379134655
325.0,0.0178355909883976
326.0,0.018139932304620743
327.0,0.018444158136844635
328.0,0.018748264759778976
329.0,0.019052250310778618
330.0,0.01935611292719841
331.0,0.019659850746393204
332.0,0.0199634600430727
333.0,0.02026693895459175
334.0,0.020570283755660057
335.0,0.02087349444627762
336.0,0.021176565438508987
337.0,0.021479496732354164
338.0,0.021782286465168
339.0,0.022084930911660194
340.0,0.0223874282091856
341.0,0.02268977463245392
342.0,0.02299196831882
343.0,0.023294007405638695
344.0,0.023595890030264854
345.0,0.02389761246740818
346.0,0.024199172854423523
347.0,0.024500569328665733
348.0,0.024801800027489662
349.0,0.02510286122560501
350.0,0.02540374919772148
351.0,0.025704463943839073
352.0,0.026005001738667488
353.0,0.026305358856916428
354.0,0.026605533435940742
355.0,0.026905523613095284
356.0,0.027205325663089752
357.0,0.027504937723279
358.0,0.027804356068372726
359.0,0.028103578835725784
360.0,0.028402604162693024
361.0,0.028701428323984146
362.0,0.029000047594308853
363.0,0.029298460111021996
364.0,0.029596662148833275
365.0,0.029894649982452393
366.0,0.0301924217492342
367.0,0.030489975586533546
368.0,0.030787305906414986
369.0,0.031084410846233368
370.0,0.031381286680698395
371.0,0.03167793154716492
372.0,0.031974341720342636
373.0,0.032270513474941254
374.0,0.03256644308567047
375.0,0.03286213055253029
376.0,0.03315756842494011
377.0,0.03345275670289993
378.0,0.03374768793582916
379.0,0.0340423621237278
380.0,0.03433677554130554
381.0,0.034630920737981796
382.0,0.03492479771375656
383.0,0.03521840274333954
384.0,0.03551173210144043
385.0,0.035804782062768936
386.0,0.03609754890203476
387.0,0.0363900288939476
388.0,0.03668221831321716
389.0,0.036974113434553146
390.0,0.03726571425795555
391.0,0.03755701333284378
392.0,0.037848006933927536
393.0,0.03813869133591652
394.0,0.03842906281352043
395.0,0.038719117641448975
396.0,0.03900884836912155
397.0,0.03929825499653816
398.0,0.03958733379840851
399.0,0.03987608104944229
400.0,0.04016449302434921
401.0,0.040452562272548676
402.0,0.04074028879404068
403.0,0.04102766513824463
404.0,0.04131469130516052
405.0,0.041601359844207764
406.0,0.041887667030096054
407.0,0.042173609137535095
408.0,0.04245918244123459
409.0,0.042744383215904236
410.0,0.04302920773625374
411.0,0.0433136522769928
412.0,0.043597713112831116
413.0,0.043881382793188095
414.0,0.044164661318063736
415.0,0.04444754123687744
416.0,0.04473001882433891
417.0,0.04501209035515785
418.0,0.04529375210404396
419.0,0.04557500034570694
420.0,0.04585583135485649
421.0,0.046136241406202316
422.0,0.04641622304916382
423.0,0.046695776283741
424.0,0.046974893659353256
425.0,0.0472535714507103
426.0,0.04753180965781212
427.0,0.047809600830078125
428.0,0.04808694124221802
429.0,0.0483638271689415
430.0,0.04864025488495827
431.0,0.04891622066497803
432.0,0.04919171705842018
433.0,0.04946674406528473
434.0,0.04974129796028137
435.0,0.050015371292829514
436.0,0.05028896406292915
437.0,0.050562068819999695
438.0,0.05083468556404114
439.0,0.051106806844472885
440.0,0.05137842893600464
441.0,0.0516495518386364
442.0,0.05192016810178757
443.0,0.052190277725458145
444.0,0.052459873259067535
445.0,0.05272895470261574
446.0,0.052997514605522156
447.0,0.05326555296778679
448.0,0.05353306606411934
449.0,0.05380004644393921
450.0,0.0540664941072464
451.0,0.05433240532875061
452.0,0.054597776383161545
453.0,0.054862603545188904
454.0,0.05512688681483269
455.0,0.0553906187415123
456.0,0.05565379932522774
457.0,0.055916424840688705
458.0,0.056178491562604904
459.0,0.056439995765686035
460.0,0.0567009374499321
461.0,0.056961312890052795
462.0,0.05722111836075783
463.0,0.0574803501367569
464.0,0.05773900821805
465.0,0.05799708887934685
466.0,0.05825458839535713
467.0,0.058511506766080856
468.0,0.05876784026622772
469.0,0.05902358517050743
470.0,0.05927874147891998
471.0,0.05953330546617508
472.0,0.05978727713227272
473.0,0.06004065275192261
474.0,0.06029343232512474
475.0,0.06054561212658882
476.0,0.06079719215631485
477.0,0.06104816868901253
478.0,0.061298541724681854
479.0,0.06154830753803253
480.0,0.06179746612906456
481.0,0.06204601749777794
482.0,0.06229395791888237
483.0,0.06254129111766815
484.0,0.06278800964355469
485.0,0.06303411722183228
486.0,0.06327960640192032
487.0,0.06352448463439941
488.0,0.06376874446868896
489.0,0.06401238590478897
490.0,0.06425540894269943
491.0,0.06449781358242035
492.0,0.06473959982395172
493.0,0.06498076766729355
494.0,0.06522131711244583
495.0,0.06546124815940857
496.0,0.06570056080818176
497.0,0.06593925505876541
498.0,0.06617732346057892
499.0,0.06641477346420288
500.0,0.0666516050696373
501.0,0.06688781827688217
502.0,0.0671234130859375
503.0,0.06735838949680328
504.0,0.06759274005889893
505.0,0.06782647222280502
506.0,0.06805959343910217
507.0,0.06829209625720978
508.0,0.06852398067712784
509.0,0.06875524669885635
510.0,0.06898590177297592
511.0,0.06921593844890594
512.0,0.06944536417722702
513.0,0.06967417895793915
514.0,0.06990238279104233
515.0,0.07012997567653656
516.0,0.07035695761442184
517.0,0.07058333605527878
518.0,0.07080911099910736
519.0,0.071034274995327
520.0,0.07125883549451828
521.0,0.07148279994726181
522.0,0.07170616090297699
523.0,0.07192892581224442
524.0,0.07215109467506409
525.0,0.072372667491436
526.0,0.07259364426136017
527.0,0.07281403243541718
528.0,0.07303383201360703
529.0,0.07325304299592972
530.0,0.07347166538238525
531.0,0.07368970662355423
532.0,0.07390716671943665
533.0,0.0741240456700325
534.0,0.0743403434753418
535.0,0.07455606758594513
536.0,0.0747712180018425
537.0,0.0749858021736145
538.0,0.07519981265068054
539.0,0.07541325688362122
540.0,0.07562614232301712
541.0,0.07583846896886826
542.0,0.07605023682117462
543.0,0.07626144587993622
544.0,0.07647210359573364
545.0,0.0766822099685669
546.0,0.07689176499843597
547.0,0.07710077613592148
548.0,0.07730924338102341
549.0,0.07751716673374176
550.0,0.07772455364465714
551.0,0.07793140411376953
552.0,0.07813772559165955
553.0,0.07834351807832718
554.0,0.07854878157377243
555.0,0.0787535160779953
556.0,0.07895772904157639
557.0,0.07916142791509628
558.0,0.07936461269855499
559.0,0.07956728339195251
560.0,0.07976943999528885
561.0,0.07997108995914459
562.0,0.08017224073410034
563.0,0.0803728848695755
564.0,0.08057302981615067
565.0,0.08077268302440643
566.0,0.0809718444943428
567.0,0.08117051422595978
568.0,0.08136869966983795
569.0,0.08156640082597733
570.0,0.0817636176943779
571.0,0.08196035772562027
572.0,0.08215662091970444
573.0,0.082352414727211
574.0,0.08254773914813995
575.0,0.0827425941824913
576.0,0.08293698728084564
577.0,0.08313091844320297
578.0,0.08332439512014389
579.0,0.0835174173116684
580.0,0.08370998501777649
581.0,0.08390210568904877
582.0,0.08409377932548523
583.0,0.08428501337766647
584.0,0.0844758078455925
585.0,0.0846661627292633
586.0,0.08485608547925949
587.0,0.08504557609558105
588.0,0.0852346420288086
589.0,0.08542328327894211
590.0,0.0856114998459816
591.0,0.08579929918050766
592.0,0.0859866812825203
593.0,0.0861736461520195
594.0,0.08636020123958588
595.0,0.08654634654521942
596.0,0.08673208951950073
597.0,0.08691743016242981
598.0,0.08710236847400665
599.0,0.08728691190481186
600.0,0.08747106045484543
601.0,0.08765482157468796
602.0,0.08783818781375885
603.0,0.0880211740732193
604.0,0.08820377290248871
605.0,0.08838599175214767
606.0,0.0885678306221962
607.0,0.08874929696321487
608.0,0.0889303907752037
609.0,0.08911111950874329
610.0,0.08929147571325302
611.0,0.08947146683931351
612.0,0.08965110033750534
613.0,0.08983037620782852
614.0,0.09000929445028305
615.0,0.09018785506486893
616.0,0.09036606550216675
617.0,0.09054392576217651
618.0,0.09072144329547882
619.0,0.09089861810207367
620.0,0.09107545018196106
621.0,0.09125193953514099
622.0,0.09142809361219406
623.0,0.09160391241312027
624.0,0.09177940338850021
625.0,0.09195456653833389
626.0,0.09212940186262131
627.0,0.09230390936136246
628.0,0.09247809648513794
629.0,0.09265196323394775
630.0,0.0928255096077919
631.0,0.09299874305725098
632.0,0.09317166358232498
633.0,0.09334427118301392
634.0,0.09351657330989838
635.0,0.09368856996297836
636.0,0.09386026114225388
637.0,0.09403164684772491
638.0,0.09420273452997208
639.0,0.09437352418899536
640.0,0.09454401582479477
641.0,0.0947142168879509
642.0,0.09488412737846375
643.0,0.09505374729633331
644.0,0.0952230840921402
645.0,0.0953921303153038
646.0,0.09556089341640472
647.0,0.09572938084602356
648.0,0.09589758515357971
649.0,0.09606551378965378
650.0,0.09623316675424576
651.0,0.09640054404735565
652.0,0.09656765311956406
653.0,0.09673449397087097
654.0,0.0969010666012764
655.0,0.09706737101078033
656.0,0.09723341464996338
657.0,0.09739919751882553
658.0,0.09756471961736679
659.0,0.09772998094558716
660.0,0.09789498895406723
661.0,0.098059743642807
662.0,0.09822424501180649
663.0,0.09838849306106567
664.0,0.09855249524116516
665.0,0.09871625155210495
666.0,0.09887976199388504
667.0,0.09904302656650543
668.0,0.09920604526996613
669.0,0.09936882555484772
670.0,0.09953136742115021
671.0,0.0996936708688736
672.0,0.09985573589801788
673.0,0.10001756995916367
674.0,0.10017917305231094
675.0,0.10034054517745972
676.0,0.10050168633460999
677.0,0.10066259652376175
678.0,0.1008232831954956
679.0,0.10098374634981155
680.0,0.1011439859867096
681.0,0.10130400210618973
682.0,0.10146380215883255
683.0,0.10162337869405746
684.0,0.10178273916244507
685.0,0.10194188356399536
686.0,0.10210081189870834
687.0,0.10225953161716461
688.0,0.10241803526878357
689.0,0.10257633030414581
690.0,0.10273441672325134
691.0,0.10289229452610016
692.0,0.10304996371269226
693.0,0.10320743173360825
694.0,0.10336469113826752
695.0,0.10352174937725067
696.0,0.10367860645055771
697.0,0.10383526980876923
698.0,0.10399173200130463
699.0,0.1041480004787445
700.0,0.10430406779050827
701.0,0.10445994138717651
702.0,0.10461562126874924
703.0,0.10477110743522644
704.0,0.10492640733718872
705.0,0.10508151352405548
706.0,0.10523643344640732
707.0,0.10539116710424423
708.0,0.10554571449756622
709.0,0.10570007562637329
710.0,0.10585425049066544
711.0,0.10600824654102325
712.0,0.10616205632686615
713.0,0.10631568729877472
714.0,0.10646913945674896
715.0,0.10662241280078888
716.0,0.10677550733089447
717.0,0.10692843049764633
718.0,0.10708117485046387
719.0,0.10723374783992767
720.0,0.10738614946603775
721.0,0.1075383797287941
722.0,0.10769043862819672
723.0,0.1078423261642456
724.0,0.10799404233694077
725.0,0.10814559459686279
726.0,0.10829697549343109
727.0,0.10844819247722626
728.0,0.10859924554824829
729.0,0.10875013470649719
730.0,0.10890085995197296
731.0,0.1090514212846756
732.0,0.1092018261551857
733.0,0.10935206711292267
734.0,0.1095021516084671
735.0,0.109652079641819
736.0,0.10980185121297836
737.0,0.10995146632194519
738.0,0.11010092496871948
739.0,0.11025022715330124
740.0,0.11039937287569046
741.0,0.11054836958646774
742.0,0.11069720983505249
743.0,0.1108459010720253
744.0,0.11099444329738617
745.0,0.1111428365111351
746.0,0.1112910807132721
747.0,0.11143917590379715
748.0,0.11158712208271027
749.0,0.11173492670059204
750.0,0.11188258230686188
751.0,0.11203009635210037
752.0,0.11217746138572693
753.0,0.11232468485832214
754.0,0.11247176676988602
755.0,0.11261870712041855
756.0,0.11276550590991974
757.0,0.11291216313838959
758.0,0.11305868625640869
759.0,0.11320506781339645
760.0,0.11335131525993347
761.0,0.11349742114543915
762.0,0.11364339292049408
763.0,0.11378923058509827
764.0,0.11393493413925171
765.0,0.1140805035829544
766.0,0.11422593891620636
767.0,0.11437124013900757
768.0,0.11451640725135803
769.0,0.11466144770383835
770.0,0.11480635404586792
771.0,0.11495113372802734
772.0,0.11509577929973602
773.0,0.11524029821157455
774.0,0.11538469046354294
775.0,0.11552895605564117
776.0,0.11567309498786926
777.0,0.1158171072602272
778.0,0.115960992872715
779.0,0.11610475182533264
780.0,0.11624839156866074
781.0,0.11639190465211868
782.0,0.11653529852628708
783.0,0.11667856574058533
784.0,0.11682171374559402
785.0,0.11696474254131317
786.0,0.11710765212774277
787.0,0.11725043505430222
788.0,0.11739309877157211
789.0,0.11753565073013306
790.0,0.11767808347940445
791.0,0.11782039701938629
792.0,0.11796259135007858
793.0,0.11810467392206192
794.0,0.1182466372847557
795.0,0.11838848888874054
796.0,0.11853022128343582
797.0,0.11867184191942215
798.0,0.11881335079669952
799.0,0.11895474046468735
800.0,0.11909601837396622
801.0,0.11923718452453613
802.0,0.1193782389163971
803.0,0.1195191815495491
804.0,0.11966001987457275
805.0,0.11980074644088745
806.0,0.1199413612484932
807.0,0.12008187174797058
808.0,0.12022227048873901
809.0,0.12036256492137909
810.0,0.12050274759531021
811.0,0.12064282596111298
812.0,0.12078280001878738
813.0,0.12092266231775284
814.0,0.12106242030858994
815.0,0.12120207399129868
816.0,0.12134162336587906
817.0,0.12148106843233109
818.0,0.12162040919065475
819.0,0.12175964564085007
820.0,0.12189878523349762
821.0,0.12203782051801682
822.0,0.12217675149440765
823.0,0.12231558561325073
824.0,0.12245431542396545
825.0,0.12259294837713242
826.0,0.12273147702217102
827.0,0.12286990880966187
828.0,0.12300824373960495
829.0,0.12314647436141968
830.0,0.12328460812568665
831.0,0.12342264503240585
832.0,0.1235605850815773
833.0,0.12369842827320099
834.0,0.12383617460727692
835.0,0.12397382408380508
836.0,0.12411137670278549
837.0,0.12424883991479874
838.0,0.12438620626926422
839.0,0.12452347576618195
840.0,0.12466065585613251
841.0,0.12479773908853531
842.0,0.12493473291397095
843.0,0.12507162988185883
844.0,0.12520843744277954
845.0,0.1253451555967331
846.0,0.12548178434371948
847.0,0.12561830878257751
848.0,0.12575474381446838
849.0,0.1258910894393921
850.0,0.12602734565734863
851.0,0.126163512468338
852.0,0.12629958987236023
853.0,0.12643557786941528
854.0,0.12657147645950317
855.0,0.1267072856426239
856.0,0.12684300541877747
857.0,0.12697863578796387
858.0,0.1271141916513443
859.0,0.12724965810775757
860.0,0.12738503515720367
861.0,0.12752032279968262
862.0,0.1276555210351944
863.0,0.1277906447649002
864.0,0.12792567908763885
865.0,0.12806062400341034
866.0,0.12819549441337585
867.0,0.1283302754163742
868.0,0.1284649670124054
869.0,0.12859958410263062
870.0,0.12873411178588867
871.0,0.12886856496334076
872.0,0.12900292873382568
873.0,0.12913720309734344
874.0,0.12927140295505524
875.0,0.12940551340579987
876.0,0.12953954935073853
877.0,0.12967351078987122
878.0,0.12980738282203674
879.0,0.1299411803483963
880.0,0.1300748884677887
881.0,0.13020852208137512
882.0,0.13034208118915558
883.0,0.13047555088996887
884.0,0.1306089460849762
885.0,0.13074226677417755
886.0,0.13087551295757294
887.0,0.13100866973400116
888.0,0.1311417520046234
889.0,0.1312747597694397
890.0,0.13140769302845
891.0,0.13154055178165436
892.0,0.13167332112789154
893.0,0.13180601596832275
894.0,0.131938636302948
895.0,0.13207118213176727
896.0,0.13220365345478058
897.0,0.13233605027198792
898.0,0.13246837258338928
899.0,0.13260062038898468
900.0,0.1327327936887741
901.0,0.13286489248275757
902.0,0.13299691677093506
903.0,0.13312886655330658
904.0,0.13326074182987213
905.0,0.1333925426006317
906.0,0.13352426886558533
907.0,0.13365592062473297
908.0,0.13378751277923584
909.0,0.13391903042793274
910.0,0.13405047357082367
911.0,0.13418184220790863
912.0,0.13431313633918762
913.0,0.13444437086582184
914.0,0.13457553088665009
915.0,0.13470661640167236
916.0,0.13483762741088867
917.0,0.1349685788154602
918.0,0.13509945571422577
919.0,0.13523025810718536
920.0,0.13536100089550018
921.0,0.13549166917800903
922.0,0.13562226295471191
923.0,0.13575279712677002
924.0,0.13588325679302216
925.0,0.13601365685462952
926.0,0.1361439824104309
927.0,0.13627423346042633
928.0,0.13640442490577698
929.0,0.13653454184532166
930.0,0.13666459918022156
931.0,0.1367945820093155
932.0,0.13692450523376465
933.0,0.13705435395240784
934.0,0.13718414306640625
935.0,0.1373138576745987
936.0,0.13744351267814636
937.0,0.13757310807704926
938.0,0.13770262897014618
939.0,0.13783209025859833
940.0,0.1379614919424057
941.0,0.1380908191204071
942.0,0.13822008669376373
943.0,0.1383492797613144
944.0,0.13847841322422028
945.0,0.13860748708248138
946.0,0.13873650133609772
947.0,0.13886544108390808
948.0,0.13899432122707367
949.0,0.13912314176559448
950.0,0.13925190269947052
951.0,0.1393805891275406
952.0,0.13950921595096588
953.0,0.1396377831697464
954.0,0.13976629078388214
955.0,0.1398947387933731
956.0,0.1400231122970581
957.0,0.14015142619609833
958.0,0.14027968049049377
959.0,0.14040787518024445
960.0,0.14053601026535034
961.0,0.14066408574581146
962.0,0.1407921016216278
963.0,0.14092005789279938
964.0,0.14104795455932617
965.0,0.1411757916212082
966.0,0.14130356907844543
967.0,0.1414312869310379
968.0,0.1415589302778244
969.0,0.14168651401996613
970.0,0.14181405305862427
971.0,0.14194153249263763
972.0,0.14206895232200623
973.0,0.14219631254673004
974.0,0.14232361316680908
975.0,0.14245085418224335
976.0,0.14257803559303284
977.0,0.14270515739917755
978.0,0.1428322196006775
979.0,0.14295922219753265
980.0,0.14308616518974304
981.0,0.14321304857730865
982.0,0.1433398723602295
983.0,0.14346665143966675
984.0,0.14359337091445923
985.0,0.14372003078460693
986.0,0.14384663105010986
987.0,0.14397317171096802
988.0,0.1440996676683426
989.0,0.1442261040210724
990.0,0.1443524807691574
991.0,0.14447879791259766
992.0,0.14460505545139313
993.0,0.14473126828670502
994.0,0.14485742151737213
995.0,0.14498351514339447
996.0,0.14510956406593323
997.0,0.1452355533838272
998.0,0.14536148309707642
999.0,0.14548735320568085
1000.0,0.1456131786108017
1001.0,0.14573894441127777
1002.0,0.14586465060710907
1003.0,0.1459903120994568
1004.0,0.14611591398715973
1005.0,0.1462414711713791
1006.0,0.14636696875095367
1007.0,0.14649240672588348
1008.0,0.1466177999973297
1009.0,0.14674313366413116
1010.0,0.14686842262744904
1011.0,0.14699365198612213
1012.0,0.14711882174015045
1013.0,0.1472439467906952
1014.0,0.14736901223659515
1015.0,0.14749403297901154
1016.0,0.14761899411678314
1017.0,0.14774391055107117
1018.0,0.14786876738071442
1019.0,0.14799357950687408
1020.0,0.14811833202838898
1021.0,0.1482430398464203
1022.0,0.14836768805980682
1023.0,0.14849229156970978
1024.0,0.14861683547496796
1025.0,0.14874133467674255
1026.0,0.14886577427387238
1027.0,0.14899016916751862
1028.0,0.14911450445652008
1029.0,0.14923879504203796
1030.0,0.14936304092407227
1031.0,0.1494872272014618
1032.0,0.14961136877536774
1033.0,0.1497354507446289
1034.0,0.1498594880104065
1035.0,0.1499834805727005
1036.0,0.15010741353034973
1037.0,0.15023130178451538
1038.0,0.15035513043403625
1039.0,0.15047891438007355
1040.0,0.15060265362262726
1041.0,0.1507263332605362
1042.0,0.15084996819496155
1043.0,0.15097355842590332
1044.0,0.15109708905220032
1045.0,0.15122057497501373
1046.0,0.15134401619434357
