iter,loss,loss_f,loss_b
52,20.71261215209961,20.684803009033203,0.027809804305434227
53,20.644033432006836,20.618152618408203,0.025881551206111908
54,20.57063102722168,20.54694938659668,0.02368176355957985
55,20.491790771484375,20.470447540283203,0.021344171836972237
56,20.40671730041504,20.387659072875977,0.019058888778090477
57,20.31441879272461,20.297304153442383,0.017114361748099327
58,20.213769912719727,20.197830200195312,0.01594012789428234
59,20.10358428955078,20.087459564208984,0.016125338152050972
60,19.98267364501953,19.96428871154785,0.018385838717222214
61,19.849916458129883,19.826444625854492,0.023472055792808533
62,19.704259872436523,19.672210693359375,0.032050058245658875
63,19.544734954833984,19.500158309936523,0.044576287269592285
64,19.3704776763916,19.309316635131836,0.06116039305925369
65,19.18069076538086,19.099275588989258,0.08141522109508514
66,18.974308013916016,18.87007713317871,0.10423065721988678
67,18.749256134033203,18.6217041015625,0.12755276262760162
68,18.50206756591797,18.3533935546875,0.14867405593395233
69,18.228912353515625,18.063629150390625,0.16528338193893433
70,17.92733383178711,17.750925064086914,0.17640888690948486
71,17.5969181060791,17.4144287109375,0.18248924612998962
72,17.238826751708984,17.053930282592773,0.1848963052034378
73,16.85491180419922,16.669450759887695,0.18546153604984283
74,16.44649887084961,16.260395050048828,0.1861029416322708
75,16.01369285583496,15.82528018951416,0.1884126514196396
76,15.55639362335205,15.363179206848145,0.19321487843990326
77,15.076476097106934,14.876203536987305,0.2002723515033722
78,14.578590393066406,14.370274543762207,0.20831620693206787
79,14.068836212158203,13.853428840637207,0.2154073566198349
80,13.553146362304688,13.333624839782715,0.21952134370803833
81,13.036469459533691,12.817508697509766,0.21896114945411682
82,12.5233154296875,12.310653686523438,0.2126619964838028
83,12.018181800842285,11.817505836486816,0.20067566633224487
84,11.525132179260254,11.34085464477539,0.18427713215351105
85,11.047536849975586,10.882495880126953,0.16504144668579102
86,10.588899612426758,10.444734573364258,0.14416532218456268
87,10.1536283493042,10.031024932861328,0.12260332703590393
88,9.74755573272705,9.646678924560547,0.10087712109088898
89,9.379354476928711,9.29920768737793,0.0801466703414917
90,9.061314582824707,8.998774528503418,0.06253986060619354
91,8.806840896606445,8.7572660446167,0.049574464559555054
92,8.626171112060547,8.583755493164062,0.04241595044732094
93,8.521897315979004,8.481977462768555,0.039920199662446976
94,8.48509693145752,8.44378662109375,0.04131011292338371
95,8.497142791748047,8.453607559204102,0.043534956872463226
96,8.539663314819336,8.491621971130371,0.04804133251309395
97,8.60489559173584,8.555227279663086,0.04966818913817406
98,8.670923233032227,8.616958618164062,0.05396472290158272
99,8.706079483032227,8.650960922241211,0.055118393152952194
100,8.742598533630371,8.68608283996582,0.05651566758751869
101,8.755228042602539,8.697687149047852,0.057540688663721085
102,8.719003677368164,8.661395072937012,0.05760877579450607
103,8.672994613647461,8.615829467773438,0.0571652315557003
104,8.59040641784668,8.533721923828125,0.05668465793132782
105,8.512757301330566,8.456820487976074,0.05593713000416756
106,8.426114082336426,8.371965408325195,0.05414840951561928
107,8.352994918823242,8.300780296325684,0.0522143580019474
108,8.283147811889648,8.232464790344238,0.05068276822566986
109,8.227428436279297,8.17904281616211,0.04838603362441063
110,8.178401947021484,8.133581161499023,0.04482047259807587
111,8.142147064208984,8.10080623626709,0.04134054854512215
112,8.111833572387695,8.073220252990723,0.03861328214406967
113,8.091473579406738,8.05555534362793,0.03591855987906456
114,8.07292652130127,8.039851188659668,0.03307567164301872
115,8.058145523071289,8.027092933654785,0.03105214796960354
116,8.03836441040039,8.008134841918945,0.030229264870285988
117,8.016568183898926,7.986649990081787,0.029918067157268524
118,7.985808372497559,7.956101894378662,0.029706349596381187
119,7.950822353363037,7.920758247375488,0.03006388060748577
120,7.907106399536133,7.875912189483643,0.03119415044784546
121,7.860440731048584,7.827925682067871,0.03251510113477707
122,7.808246612548828,7.77461576461792,0.03363081440329552
123,7.756126880645752,7.721183776855469,0.03494291752576828
124,7.7027788162231445,7.666095733642578,0.03668291121721268
125,7.653108596801758,7.6147847175598145,0.03832411393523216
126,7.606407642364502,7.566897392272949,0.03951042518019676
127,7.5661444664001465,7.525425434112549,0.04071905463933945
128,7.53069543838501,7.488370895385742,0.04232461750507355
129,7.501535892486572,7.457568168640137,0.043967850506305695
130,7.475865840911865,7.430508136749268,0.04535752162337303
131,7.45384407043457,7.407037258148193,0.046806588768959045
132,7.432587146759033,7.384110450744629,0.048476845026016235
133,7.4126973152160645,7.362710952758789,0.04998615384101868
134,7.392425537109375,7.341400146484375,0.05102553218603134
135,7.372753620147705,7.321059226989746,0.05169416591525078
136,7.352443218231201,7.30040979385376,0.05203334987163544
137,7.332314491271973,7.280470371246338,0.051844272762537
138,7.311596870422363,7.260523319244385,0.05107340216636658
139,7.2910895347595215,7.241153240203857,0.04993634298443794
140,7.270845413208008,7.222275733947754,0.0485696978867054
141,7.251832008361816,7.204847812652588,0.0469842255115509
142,7.234445095062256,7.189074516296387,0.045370571315288544
143,7.2189226150512695,7.174902439117432,0.04402001574635506
144,7.205225467681885,7.162278652191162,0.04294677823781967
145,7.192794322967529,7.150760173797607,0.04203403741121292
146,7.18133544921875,7.139917850494385,0.041417475789785385
147,7.170063495635986,7.1288323402404785,0.041231121867895126
148,7.158873558044434,7.117599964141846,0.04127376526594162
149,7.147211074829102,7.105835914611816,0.041374970227479935
150,7.135134696960449,7.093468189239502,0.04166647419333458
151,7.122338771820068,7.080174922943115,0.042164042592048645
152,7.108944892883301,7.066313743591309,0.04263101890683174
153,7.09486198425293,7.05185604095459,0.0430058017373085
154,7.080166816711426,7.036731243133545,0.04343559220433235
155,7.064909934997559,7.0210347175598145,0.043875016272068024
156,7.049152851104736,7.005033016204834,0.044119980186223984
157,7.033061981201172,6.988908767700195,0.044153232127428055
158,7.016665935516357,6.9726128578186035,0.04405311495065689
159,7.000164031982422,6.956456184387207,0.04370790347456932
160,6.983557224273682,6.940573215484619,0.04298381879925728
161,6.966960430145264,6.924990177154541,0.04197017475962639
162,6.950334072113037,6.9095845222473145,0.040749602019786835
163,6.933761119842529,6.894509792327881,0.03925109654664993
164,6.9172210693359375,6.879687786102295,0.03753316029906273
165,6.9006805419921875,6.864875316619873,0.03580506891012192
166,6.884069919586182,6.8499531745910645,0.034116800874471664
167,6.867269515991211,6.834839820861816,0.03242957592010498
168,6.850194454193115,6.819343566894531,0.030850950628519058
169,6.832736968994141,6.803278923034668,0.029458044096827507
170,6.814903736114502,6.786744117736816,0.02815966308116913
171,6.796689987182617,6.769759654998779,0.026930253952741623
172,6.778154373168945,6.752309799194336,0.025844475254416466
173,6.759345531463623,6.7344865798950195,0.024859044700860977
174,6.740309715270996,6.7164154052734375,0.02389422431588173
175,6.7210588455200195,6.698062419891357,0.02299647405743599
176,6.701554298400879,6.679370403289795,0.022183876484632492
177,6.6817522048950195,6.660376071929932,0.021376149728894234
178,6.661588668823242,6.641021728515625,0.020567093044519424
179,6.641020774841309,6.621222496032715,0.01979845203459263
180,6.620034694671631,6.601005554199219,0.0190289206802845
181,6.598631858825684,6.580390453338623,0.018241578713059425
182,6.576820373535156,6.559319972991943,0.01750052347779274
183,6.554610729217529,6.537797927856445,0.01681261882185936
184,6.532009124755859,6.5158538818359375,0.01615513116121292
185,6.509016990661621,6.493443965911865,0.01557320449501276
186,6.485625743865967,6.470544815063477,0.015080908313393593
187,6.461834907531738,6.447196960449219,0.014638163149356842
188,6.437651634216309,6.423399448394775,0.014252101071178913
189,6.4130754470825195,6.399148941040039,0.013926712796092033
190,6.388113498687744,6.3744893074035645,0.0136239780113101
191,6.362754821777344,6.34940767288208,0.013347124680876732
192,6.336972713470459,6.3238630294799805,0.013109545223414898
193,6.310749530792236,6.297853469848633,0.012896256521344185
194,6.2840752601623535,6.271350383758545,0.01272466592490673
195,6.256950378417969,6.244336128234863,0.012614366598427296
196,6.229396820068359,6.216833591461182,0.01256325002759695
197,6.201439380645752,6.1888532638549805,0.012586018070578575
198,6.173094749450684,6.1604084968566895,0.012686382979154587
199,6.144381523132324,6.131527423858643,0.012854260392487049
200,6.1153130531311035,6.102227687835693,0.013085576705634594
201,6.08591365814209,6.072541236877441,0.01337225828319788
202,6.056206703186035,6.042498588562012,0.013708139769732952
203,6.026215076446533,6.012125492095947,0.01408938504755497
204,5.995967864990234,5.981443881988525,0.014523846097290516
205,5.965492248535156,5.950471878051758,0.015020315535366535
206,5.934821605682373,5.919241428375244,0.015580122359097004
207,5.9040021896362305,5.887788772583008,0.01621345244348049
208,5.873088359832764,5.856174945831299,0.016913333907723427
209,5.842141628265381,5.824470043182373,0.017671797424554825
210,5.811224460601807,5.7927422523498535,0.018482008948922157
211,5.780398368835449,5.7610697746276855,0.019328538328409195
212,5.749732971191406,5.729515552520752,0.0202174074947834
213,5.719294548034668,5.698156356811523,0.021138371899724007
214,5.68915319442749,5.667049407958984,0.022103946655988693
215,5.659379005432129,5.636257171630859,0.023121720179915428
216,5.6300458908081055,5.605862140655518,0.02418356202542782
217,5.601236820220947,5.575933933258057,0.02530282735824585
218,5.573032379150391,5.546585559844971,0.026446733623743057
219,5.545510768890381,5.517890453338623,0.02762041985988617
220,5.51874303817749,5.489945888519287,0.02879711240530014
221,5.492795944213867,5.462809085845947,0.029986664652824402
222,5.467733383178711,5.4365458488464355,0.031187409535050392
223,5.443610191345215,5.411201000213623,0.03240909427404404
224,5.420472145080566,5.386813640594482,0.033658336848020554
225,5.3983540534973145,5.363424777984619,0.03492947667837143
226,5.377281665802002,5.341063499450684,0.03621827811002731
227,5.357267379760742,5.319772243499756,0.03749508783221245
228,5.338311195373535,5.299551963806152,0.038759149610996246
229,5.3204026222229,5.280449867248535,0.039952922612428665
230,5.303525447845459,5.262359619140625,0.04116598889231682
231,5.287670612335205,5.24545431137085,0.042216379195451736
232,5.272907733917236,5.229395389556885,0.04351235553622246
233,5.259675025939941,5.215537071228027,0.04413817450404167
234,5.249754428863525,5.203691482543945,0.046062737703323364
235,5.240608215332031,5.195336818695068,0.045271195471286774
236,5.227199554443359,5.179378986358643,0.04782034456729889
237,5.212130069732666,5.1648101806640625,0.047319818288087845
238,5.205234050750732,5.158034324645996,0.047199759632349014
239,5.197995662689209,5.148953914642334,0.04904165118932724
240,5.185255527496338,5.137170314788818,0.04808513820171356
241,5.177829265594482,5.1296515464782715,0.04817761480808258
242,5.172747611999512,5.1232123374938965,0.04953533411026001
243,5.162773609161377,5.114399433135986,0.04837413132190704
244,5.1554765701293945,5.1071319580078125,0.048344824463129044
245,5.151183128356934,5.102076530456543,0.049106523394584656
246,5.143406391143799,5.095820426940918,0.04758593812584877
247,5.136501312255859,5.089070796966553,0.04743034765124321
248,5.132493495941162,5.084724426269531,0.04776922985911369
249,5.126303195953369,5.080160617828369,0.04614236578345299
250,5.119827747344971,5.073874473571777,0.045953065156936646
251,5.1158447265625,5.0700602531433105,0.04578448086977005
252,5.1108717918396,5.06678581237793,0.044085994362831116
253,5.104874610900879,5.061061859130859,0.043812695890665054
254,5.100656509399414,5.057485103607178,0.04317118972539902
255,5.0965118408203125,5.0549540519714355,0.04155769571661949
256,5.091158866882324,5.049871444702148,0.041287221014499664
257,5.08666467666626,5.046314239501953,0.040350284427404404
258,5.082923889160156,5.0440287590026855,0.03889507055282593
259,5.078307628631592,5.039756774902344,0.03855108097195625
260,5.073688507080078,5.036317348480225,0.037371132522821426
261,5.069981575012207,5.033779621124268,0.036202095448970795
262,5.06608247756958,5.030274391174316,0.035807929933071136
263,5.061707973480225,5.027167320251465,0.03454053774476051
264,5.057853698730469,5.024143695831299,0.033709801733493805
265,5.054393291473389,5.021193027496338,0.0332002192735672
266,5.050576210021973,5.018588066101074,0.03198821470141411
267,5.046725273132324,5.015323638916016,0.031401682645082474
268,5.043350696563721,5.012581825256348,0.03076888434588909
269,5.040082931518555,5.010313034057617,0.029769742861390114
270,5.03658390045166,5.007200717926025,0.0293830968439579
271,5.033193588256836,5.004557132720947,0.02863662876188755
272,5.030132293701172,5.00222635269165,0.027906114235520363
273,5.02710485458374,4.999520301818848,0.027584414929151535
274,5.023948669433594,4.997154712677002,0.026793794706463814
275,5.020896911621094,4.994524002075195,0.02637292630970478
276,5.018073081970215,4.992107391357422,0.025965504348278046
277,5.015296459197998,4.989959239959717,0.02533712424337864
278,5.012450695037842,4.987379550933838,0.025071172043681145
279,5.009660720825195,4.985076904296875,0.0245839711278677
280,5.007030963897705,4.982895851135254,0.02413521334528923
281,5.004483222961426,4.980556964874268,0.023926040157675743
282,5.001914024353027,4.978524684906006,0.023389145731925964
283,4.99936056137085,4.976161003112793,0.02319945953786373
284,4.996918678283691,4.97409725189209,0.022821225225925446
285,4.994612216949463,4.972104549407959,0.022507885470986366
286,4.992414951324463,4.970175266265869,0.022239912301301956
287,4.99039363861084,4.968444347381592,0.02194928005337715
288,4.988748550415039,4.967169761657715,0.02157885767519474
289,4.987799167633057,4.966264724731445,0.021534591913223267
290,4.98772668838501,4.966818332672119,0.020908301696181297
291,4.9878926277160645,4.966757774353027,0.021134961396455765
292,4.986197471618652,4.9658284187316895,0.020369138568639755
293,4.98117208480835,4.960638523101807,0.02053344063460827
294,4.975187301635742,4.95513916015625,0.020047994330525398
295,4.972496509552002,4.952723503112793,0.019773133099079132
296,4.972906112670898,4.953122138977051,0.019784117117524147
297,4.972461700439453,4.953231334686279,0.019230138510465622
298,4.9689202308654785,4.949612140655518,0.01930820569396019
299,4.964560508728027,4.945611000061035,0.018949337303638458
300,4.962674140930176,4.943988800048828,0.018685247749090195
301,4.962466716766357,4.943767070770264,0.01869960129261017
302,4.960897445678711,4.942661285400391,0.018235977739095688
303,4.957477569580078,4.939235210418701,0.01824221946299076
304,4.954531669616699,4.936532020568848,0.01799948140978813
305,4.953333377838135,4.935620307922363,0.0177132710814476
306,4.952383518218994,4.934630870819092,0.017752472311258316
307,4.950102806091309,4.932743072509766,0.017359798774123192
308,4.947179794311523,4.929868221282959,0.01731150411069393
309,4.945102691650391,4.927944183349609,0.017158683389425278
310,4.943889141082764,4.927031993865967,0.01685710810124874
311,4.942359924316406,4.9254608154296875,0.016898926347494125
312,4.939999103546143,4.9234299659729,0.016569240018725395
313,4.937558650970459,4.921071529388428,0.01648692786693573
314,4.935741901397705,4.919351577758789,0.016390232369303703
315,4.934292316436768,4.918195724487305,0.016096753999590874
316,4.9325480461120605,4.916407585144043,0.01614023558795452
317,4.930346488952637,4.91448450088501,0.015862146392464638
318,4.928143501281738,4.912360191345215,0.015783479437232018
319,4.926287651062012,4.910572052001953,0.015715504065155983
320,4.924644947052002,4.909189224243164,0.015455547720193863
321,4.922871112823486,4.907360553741455,0.015510487370193005
322,4.920835018157959,4.905579090118408,0.015255874954164028
323,4.918730735778809,4.903513431549072,0.01521717943251133
324,4.9167656898498535,4.901627063751221,0.015138511545956135
325,4.914955139160156,4.900022983551025,0.01493224035948515
326,4.913154125213623,4.898161888122559,0.01499233115464449
327,4.911233425140381,4.896496772766113,0.014736793003976345
328,4.909211158752441,4.894443988800049,0.014766938984394073
329,4.90717887878418,4.892557621002197,0.014621279202401638
330,4.90521764755249,4.890707015991211,0.01451080571860075
331,4.903318881988525,4.888801574707031,0.014517215080559254
332,4.901421546936035,4.887131214141846,0.01429051999002695
333,4.899471759796143,4.885103225708008,0.01436846237629652
334,4.897455215454102,4.8833231925964355,0.014132063835859299
335,4.895404815673828,4.8812360763549805,0.01416870392858982
336,4.893357276916504,4.879340648651123,0.014016726054251194
337,4.891335964202881,4.877384185791016,0.013951887376606464
338,4.889338493347168,4.875429153442383,0.013909237459301949
339,4.8873467445373535,4.873597145080566,0.013749748468399048
340,4.885342597961426,4.871557235717773,0.013785501942038536
341,4.8833136558532715,4.86973762512207,0.013575853779911995
342,4.881258010864258,4.867616176605225,0.01364162191748619
343,4.879183769226074,4.865757465362549,0.013426153920590878
344,4.877107620239258,4.863620281219482,0.01348732877522707
345,4.875051498413086,4.8617634773254395,0.013287872076034546
346,4.8730573654174805,4.85972261428833,0.013334962539374828
347,4.8712077140808105,4.858060836791992,0.013146933168172836
348,4.869676113128662,4.856478214263916,0.013197805732488632
349,4.868826866149902,4.855833530426025,0.012993491254746914
350,4.8692779541015625,4.856189727783203,0.013088123872876167
351,4.871593952178955,4.858762741088867,0.0128314308822155
352,4.874565124511719,4.861579895019531,0.012985458597540855
353,4.873292922973633,4.860571384429932,0.01272174995392561
354,4.864221096038818,4.851500988006592,0.01272001676261425
355,4.8550496101379395,4.842288494110107,0.01276093628257513
356,4.854423999786377,4.842075824737549,0.012348133139312267
357,4.857736110687256,4.844990253448486,0.012745956890285015
358,4.854977607727051,4.842713832855225,0.01226392574608326
359,4.8472466468811035,4.834858417510986,0.012388166040182114
360,4.844323635101318,4.831908226013184,0.012415497563779354
361,4.846327304840088,4.834306240081787,0.012021191418170929
362,4.844735622406006,4.832325458526611,0.012410272844135761
363,4.838712215423584,4.826724052429199,0.011988019570708275
364,4.835674285888672,4.823613166809082,0.012060913257300854
365,4.8362860679626465,4.8241801261901855,0.012105928733944893
366,4.834413051605225,4.82258415222168,0.011829102411866188
367,4.829656600952148,4.817688465118408,0.011968029662966728
368,4.827112674713135,4.81527853012085,0.011834058910608292
369,4.826841354370117,4.81508207321167,0.011759175918996334
370,4.824650764465332,4.812865734100342,0.011784877628087997
371,4.82063627243042,4.808926582336426,0.011709893122315407
372,4.818204879760742,4.806609630584717,0.011595281772315502
373,4.817177772521973,4.805468559265137,0.011709192767739296
374,4.814820289611816,4.803317070007324,0.011503218673169613
375,4.81130838394165,4.799760818481445,0.011547698639333248
376,4.808850288391113,4.7973175048828125,0.011532922275364399
377,4.80732536315918,4.795950412750244,0.011375047266483307
378,4.804948806762695,4.793450355529785,0.011498313397169113
379,4.801714897155762,4.790398120880127,0.01131694670766592
380,4.799052715301514,4.787686824798584,0.011365773156285286
381,4.7970757484436035,4.785765171051025,0.011310653761029243
382,4.7946577072143555,4.783395767211914,0.01126205176115036
383,4.791563510894775,4.780341625213623,0.01122178416699171
384,4.788650035858154,4.777419090270996,0.011231009848415852
385,4.7862467765808105,4.775136947631836,0.011109815910458565
386,4.7837300300598145,4.772546768188477,0.011183207854628563
387,4.78070592880249,4.769661903381348,0.01104402169585228
388,4.777568817138672,4.766479015350342,0.011089741252362728
389,4.774727821350098,4.763712406158447,0.01101522333920002
390,4.771985054016113,4.760987758636475,0.010997231118381023
391,4.768952369689941,4.757999897003174,0.010952377691864967
392,4.765650749206543,4.754700183868408,0.010950575582683086
393,4.762389659881592,4.7515339851379395,0.010855854488909245
394,4.759270668029785,4.748352527618408,0.010918249376118183
395,4.756094932556152,4.745339393615723,0.010755672119557858
396,4.75270414352417,4.741820335388184,0.010883656330406666
397,4.7491960525512695,4.738534450531006,0.01066144835203886
398,4.745779037475586,4.734925270080566,0.010853582061827183
399,4.742553234100342,4.732015609741211,0.010537689551711082
400,4.739534854888916,4.7286577224731445,0.010877277702093124
401,4.736809730529785,4.726461887359619,0.010347642935812473
402,4.734638690948486,4.723663330078125,0.010975511744618416
403,4.732917308807373,4.722813129425049,0.010104206390678883
404,4.730831146240234,4.719746112823486,0.011084897443652153
405,4.726126670837402,4.716149806976318,0.009976711124181747
406,4.718217849731445,4.707330703735352,0.010887380689382553
407,4.7094926834106445,4.699265956878662,0.010226640850305557
408,4.70366096496582,4.693331241607666,0.010329639539122581
409,4.700848579406738,4.690240383148193,0.010607970878481865
410,4.697941780090332,4.688002109527588,0.009939643554389477
411,4.692373275756836,4.681756973266602,0.010616186074912548
412,4.684664249420166,4.67466926574707,0.009994919411838055
413,4.677693843841553,4.667505741119385,0.010188274085521698
414,4.672651290893555,4.662374496459961,0.010276680812239647
415,4.667943477630615,4.658137798309326,0.00980569887906313
416,4.66171407699585,4.6514363288879395,0.010277718305587769
417,4.654065132141113,4.644277095794678,0.00978827103972435
418,4.646604537963867,4.636685848236084,0.009918536059558392
419,4.6400322914123535,4.6300835609436035,0.009948677383363247
420,4.633452892303467,4.623873233795166,0.009579536505043507
421,4.625855445861816,4.615955829620361,0.009899679571390152
422,4.617368698120117,4.6078596115112305,0.009509001858532429
423,4.608870506286621,4.599297523498535,0.009573186747729778
424,4.600679397583008,4.591114044189453,0.009565533138811588
425,4.592239856719971,4.582979202270508,0.009260579012334347
426,4.582991600036621,4.5735273361206055,0.009464200586080551
427,4.573040962219238,4.56390380859375,0.009137114509940147
428,4.562910556793213,4.553752422332764,0.009157986380159855
429,4.552793025970459,4.5436882972717285,0.00910452101379633
430,4.542348384857178,4.53350305557251,0.00884526502341032
431,4.531193256378174,4.52223539352417,0.008957760408520699
432,4.519333362579346,4.5106682777404785,0.008664908818900585
433,4.507091522216797,4.4984331130981445,0.008658545091748238
434,4.494671821594238,4.486117362976074,0.008554649539291859
435,4.481939792633057,4.473599910736084,0.008339998312294483
436,4.468627452850342,4.460251331329346,0.008375980891287327
437,4.454629421234131,4.446522235870361,0.008106997236609459
438,4.440070629119873,4.431986331939697,0.008084085769951344
439,4.425121307373047,4.417187690734863,0.007933815941214561
440,4.409822940826416,4.40205717086792,0.0077658179216086864
441,4.394083023071289,4.386353015899658,0.007730136159807444
442,4.377836227416992,4.370331764221191,0.007504384499043226
443,4.36108922958374,4.353630065917969,0.007459309883415699
444,4.343907356262207,4.336611270904541,0.007296202704310417
445,4.326330184936523,4.319159984588623,0.007170095574110746
446,4.308349609375,4.301262378692627,0.007087404374033213
447,4.289994716644287,4.28306770324707,0.006927006877958775
448,4.271317481994629,4.264464855194092,0.00685247452929616
449,4.2524094581604,4.245672225952148,0.006737029645591974
450,4.233331680297852,4.226707935333252,0.0066236285492777824
451,4.214112758636475,4.207542896270752,0.006569675635546446
452,4.194796562194824,4.18834924697876,0.006447513122111559
453,4.175444602966309,4.169033527374268,0.006410940550267696
454,4.156157970428467,4.149820327758789,0.006337782833725214
455,4.137024879455566,4.130738735198975,0.006286375690251589
456,4.118124485015869,4.111848831176758,0.006275556981563568
457,4.099551200866699,4.093315124511719,0.006236276589334011
458,4.0814385414123535,4.075191497802734,0.0062470450066030025
459,4.064041614532471,4.057759761810303,0.006282020825892687
460,4.047811508178711,4.041553020477295,0.006258362904191017
461,4.0336384773254395,4.027198314666748,0.006440359633415937
462,4.023025035858154,4.016714096069336,0.0063108098693192005
463,4.0174078941345215,4.010653495788574,0.006754467263817787
464,4.013404369354248,4.00699520111084,0.00640935217961669
465,3.998614549636841,3.9915287494659424,0.007085701450705528
466,3.9675981998443604,3.9608941078186035,0.0067040822468698025
467,3.9417974948883057,3.934796094894409,0.007001325022429228
468,3.9372313022613525,3.9298336505889893,0.007397589739412069
469,3.9359631538391113,3.928917646408081,0.00704543711617589
470,3.917656898498535,3.9098784923553467,0.0077783516608178616
471,3.8950109481811523,3.887399911880493,0.007611015345901251
472,3.8878393173217773,3.880218029022217,0.00762132415547967
473,3.8845207691192627,3.876169443130493,0.008351260796189308
474,3.8685336112976074,3.8606019020080566,0.007931763306260109
475,3.8512535095214844,3.8429136276245117,0.008339948952198029
476,3.8452489376068115,3.8365225791931152,0.008726448751986027
477,3.8384909629821777,3.8301422595977783,0.008348644711077213
478,3.822892904281616,3.813917398452759,0.008975481614470482
479,3.8103132247924805,3.801358222961426,0.00895503256469965
480,3.8044002056121826,3.795602798461914,0.008797422982752323
481,3.7944538593292236,3.7850546836853027,0.009399225935339928
482,3.780484914779663,3.7713794708251953,0.009105461649596691
483,3.7711074352264404,3.7619059085845947,0.009201431646943092
484,3.7637271881103516,3.754136323928833,0.009590746834874153
485,3.7523417472839355,3.743114948272705,0.009226834401488304
486,3.7408382892608643,3.731328010559082,0.009510337375104427
487,3.7326467037200928,3.723017692565918,0.00962906889617443
488,3.7237071990966797,3.714334011077881,0.009373192675411701
489,3.712763547897339,3.703047513961792,0.009716074913740158
490,3.7031965255737305,3.693570852279663,0.009625772945582867
491,3.69478178024292,3.6851961612701416,0.009585650637745857
492,3.6852009296417236,3.6753203868865967,0.009880640543997288
493,3.6753687858581543,3.665640115737915,0.009728695265948772
494,3.6664984226226807,3.6566028594970703,0.00989549420773983
495,3.6574881076812744,3.6474356651306152,0.010052356868982315
496,3.6479408740997314,3.637974739074707,0.009966101497411728
497,3.638766288757324,3.6285252571105957,0.010241072624921799
498,3.6297378540039062,3.6194658279418945,0.010272000916302204
499,3.6202311515808105,3.609888792037964,0.0103422487154603
500,3.6107900142669678,3.6001968383789062,0.010593092069029808
501,3.601658344268799,3.591085195541382,0.010573185048997402
502,3.5921616554260254,3.581376791000366,0.010784965008497238
503,3.5823192596435547,3.5713868141174316,0.010932445526123047
504,3.572746753692627,3.561765193939209,0.010981541126966476
505,3.5632641315460205,3.5520222187042236,0.011241797357797623
506,3.5533080101013184,3.5420148372650146,0.01129322312772274
507,3.543095350265503,3.531641960144043,0.01145346462726593
508,3.533106803894043,3.521467924118042,0.011638855561614037
509,3.523080825805664,3.511399745941162,0.011681091971695423
510,3.512592315673828,3.5006930828094482,0.01189919002354145
511,3.501859664916992,3.4898922443389893,0.011967533268034458
512,3.4911887645721436,3.4791100025177,0.012078827247023582
